기준날짜,누적확진자수,누적사망자수,카테고리
2020-04-12,1120,1,30-39
2020-04-12,2869,0,20-29
2020-04-12,561,0,10-19
2020-04-12,130,0,0-9
2020-04-12,1930,14,50-59
2020-04-13,698,64,70-79
2020-04-13,4242,115,남성
2020-04-13,6295,102,여성
2020-04-13,476,103,80 이상
2020-04-13,1335,32,60-69
2020-04-13,132,0,0-9
2020-04-13,1401,3,40-49
2020-04-13,1123,1,30-39
2020-04-13,2878,0,20-29
2020-04-13,562,0,10-19
2020-04-13,1932,14,50-59
2020-04-14,477,106,80 이상
2020-04-14,4255,116,남성
2020-04-14,6309,106,여성
2020-04-14,700,65,70-79
2020-04-14,1338,33,60-69
2020-04-14,1405,3,40-49
2020-04-14,1127,1,30-39
2020-04-14,2885,0,20-29
2020-04-14,565,0,10-19
2020-04-14,1935,14,50-59
2020-04-14,132,0,0-9
2020-04-15,6326,107,여성
2020-04-15,4265,118,남성
2020-04-15,478,106,80 이상
2020-04-15,702,68,70-79
2020-04-15,1339,33,60-69
2020-04-15,1937,14,50-59
2020-04-15,1408,3,40-49
2020-04-15,1131,1,30-39
2020-04-15,2895,0,20-29
2020-04-15,569,0,10-19
2020-04-15,132,0,0-9
2020-04-16,4271,122,남성
2020-04-16,6342,107,여성
2020-04-16,480,110,80 이상
2020-04-16,703,68,70-79
2020-04-16,1341,33,60-69
2020-04-16,135,0,0-9
2020-04-16,1410,3,40-49
2020-04-16,1132,1,30-39
2020-04-16,2900,0,20-29
2020-04-16,572,0,10-19
2020-04-16,1940,14,50-59
2020-04-17,480,111,80 이상
2020-04-17,704,68,70-79
2020-04-17,4285,122,남성
2020-04-17,6350,108,여성
2020-04-17,1342,33,60-69
2020-04-17,136,0,0-9
2020-04-17,1411,3,40-49
2020-04-17,1135,1,30-39
2020-04-17,2909,0,20-29
2020-04-17,576,0,10-19
2020-04-17,1942,14,50-59
2020-04-18,4292,124,남성
2020-04-18,6361,108,여성
2020-04-18,481,112,80 이상
2020-04-18,705,68,70-79
2020-04-18,1343,33,60-69
2020-04-18,1412,3,40-49
2020-04-18,1136,1,30-39
2020-04-18,2918,0,20-29
2020-04-18,576,0,10-19
2020-04-18,138,0,0-9
2020-04-18,1944,15,50-59
2020-04-19,705,68,70-79
2020-04-19,4296,124,남성
2020-04-19,6365,110,여성
2020-04-19,482,112,80 이상
2020-04-19,1343,34,60-69
2020-04-19,138,0,0-9
2020-04-19,1412,3,40-49
2020-04-19,1137,2,30-39
2020-04-19,2921,0,20-29
2020-04-19,578,0,10-19
2020-04-19,1945,15,50-59
2020-04-20,705,69,70-79
2020-04-20,4301,125,남성
2020-04-20,6373,111,여성
2020-04-20,482,113,80 이상
2020-04-20,1343,34,60-69
2020-04-20,138,0,0-9
2020-04-20,1412,3,40-49
2020-04-20,1139,2,30-39
2020-04-20,2926,0,20-29
2020-04-20,581,0,10-19
2020-04-20,1948,15,50-59
2020-04-21,4307,125,남성
2020-04-21,6376,112,여성
2020-04-21,483,113,80 이상
2020-04-21,706,70,70-79
2020-04-21,1343,34,60-69
2020-04-21,1413,3,40-49
2020-04-21,1139,2,30-39
2020-04-21,2927,0,20-29
2020-04-21,583,0,10-19
2020-04-21,138,0,0-9
2020-04-21,1951,15,50-59
2020-04-22,707,71,70-79
2020-04-22,4313,126,남성
2020-04-22,6381,112,여성
2020-04-22,483,113,80 이상
2020-04-22,1344,34,60-69
2020-04-22,138,0,0-9
2020-04-22,1417,3,40-49
2020-04-22,584,0,10-19
2020-04-22,1951,15,50-59
2020-04-22,1140,2,30-39
2020-04-22,2930,0,20-29
2020-04-23,4317,127,남성
2020-04-23,6385,113,여성
2020-04-23,484,114,80 이상
2020-04-23,1344,35,60-69
2020-04-23,708,71,70-79
2020-04-23,1418,3,40-49
2020-04-23,1141,2,30-39
2020-04-23,2932,0,20-29
2020-04-23,585,0,10-19
2020-04-23,138,0,0-9
2020-04-23,1952,15,50-59
2020-04-24,708,71,70-79
2020-04-24,4322,127,남성
2020-04-24,6386,113,여성
2020-04-24,485,114,80 이상
2020-04-24,1345,35,60-69
2020-04-24,586,0,10-19
2020-04-24,1418,3,40-49
2020-04-24,1142,2,30-39
2020-04-24,2933,0,20-29
2020-04-24,138,0,0-9
2020-04-24,1953,15,50-59
2020-04-25,485,114,80 이상
2020-04-25,4326,127,남성
2020-04-25,6392,113,여성
2020-04-25,1347,35,60-69
2020-04-25,708,71,70-79
2020-04-25,1420,3,40-49
2020-04-25,139,0,0-9
2020-04-25,1143,2,30-39
2020-04-25,2936,0,20-29
2020-04-25,587,0,10-19
2020-04-25,1953,15,50-59
2020-04-26,6396,115,여성
2020-04-26,485,115,80 이상
2020-04-26,708,72,70-79
2020-04-26,1347,35,60-69
2020-04-26,4332,127,남성
2020-04-26,1421,3,40-49
2020-04-26,1148,2,30-39
2020-04-26,2939,0,20-29
2020-04-26,587,0,10-19
2020-04-26,140,0,0-9
2020-04-26,1953,15,50-59
2020-04-27,4336,127,남성
2020-04-27,6402,116,여성
2020-04-27,485,116,80 이상
2020-04-27,708,72,70-79
2020-04-27,1347,35,60-69
2020-04-27,1953,15,50-59
2020-04-27,1152,2,30-39
2020-04-27,2942,0,20-29
2020-04-27,589,0,10-19
2020-04-27,140,0,0-9
2020-04-27,1422,3,40-49
2020-04-28,485,116,80 이상
2020-04-28,4343,128,남성
2020-04-28,6409,116,여성
2020-04-28,1348,35,60-69
2020-04-28,709,73,70-79
2020-04-28,1423,3,40-49
2020-04-28,591,0,10-19
2020-04-28,2947,0,20-29
2020-04-28,1955,15,50-59
2020-04-28,140,0,0-9
2020-04-28,1154,2,30-39
2020-04-29,4347,129,남성
2020-04-29,6414,117,여성
2020-04-29,485,118,80 이상
2020-04-29,1348,35,60-69
2020-04-29,709,73,70-79
2020-04-29,1426,3,40-49
2020-04-29,1156,2,30-39
2020-04-29,2950,0,20-29
2020-04-29,591,0,10-19
2020-04-29,140,0,0-9
2020-04-29,1956,15,50-59
2020-04-30,709,74,70-79
2020-04-30,4351,130,남성
2020-04-30,6414,117,여성
2020-04-30,485,118,80 이상
2020-04-30,1348,35,60-69
2020-04-30,2951,0,20-29
2020-04-30,1427,3,40-49
2020-04-30,1158,2,30-39
2020-04-30,591,0,10-19
2020-04-30,1956,15,50-59
2020-04-30,140,0,0-9
2020-05-01,1348,35,60-69
2020-05-01,4355,130,남성
2020-05-01,6419,118,여성
2020-05-01,486,118,80 이상
2020-05-01,709,75,70-79
2020-05-01,1956,15,50-59
2020-05-01,1159,2,30-39
2020-05-01,2956,0,20-29
2020-05-01,591,0,10-19
2020-05-01,140,0,0-9
2020-05-01,1429,3,40-49
2020-05-02,4361,130,남성
2020-05-02,6419,120,여성
2020-05-02,486,120,80 이상
2020-05-02,709,75,70-79
2020-05-02,1349,35,60-69
2020-05-02,1430,3,40-49
2020-05-02,1160,2,30-39
2020-05-02,2959,0,20-29
2020-05-02,591,0,10-19
2020-05-02,140,0,0-9
2020-05-02,1956,15,50-59
2020-05-03,710,75,70-79
2020-05-03,4368,130,남성
2020-05-03,6425,120,여성
2020-05-03,488,120,80 이상
2020-05-03,1351,35,60-69
2020-05-03,140,0,0-9
2020-05-03,1432,3,40-49
2020-05-03,1163,2,30-39
2020-05-03,2961,0,20-29
2020-05-03,592,0,10-19
2020-05-03,1956,15,50-59
2020-05-04,4374,131,남성
2020-05-04,710,76,70-79
2020-05-04,6427,121,여성
2020-05-04,488,120,80 이상
2020-05-04,1353,36,60-69
2020-05-04,592,0,10-19
2020-05-04,1435,3,40-49
2020-05-04,1164,2,30-39
2020-05-04,2963,0,20-29
2020-05-04,140,0,0-9
2020-05-04,1956,15,50-59
2020-05-05,4376,131,남성
2020-05-05,6428,123,여성
2020-05-05,488,122,80 이상
2020-05-05,710,76,70-79
2020-05-05,1353,36,60-69
2020-05-05,1436,3,40-49
2020-05-05,1165,2,30-39
2020-05-05,2963,0,20-29
2020-05-05,592,0,10-19
2020-05-05,140,0,0-9
2020-05-05,1957,15,50-59
2020-05-06,710,77,70-79
2020-05-06,4378,132,남성
2020-05-06,6428,123,여성
2020-05-06,488,122,80 이상
2020-05-06,1354,36,60-69
2020-05-06,140,0,0-9
2020-05-06,1436,3,40-49
2020-05-06,1166,2,30-39
2020-05-06,2963,0,20-29
2020-05-06,592,0,10-19
2020-05-06,1957,15,50-59
2020-05-07,488,122,80 이상
2020-05-07,4381,133,남성
2020-05-07,6429,123,여성
2020-05-07,710,77,70-79
2020-05-07,1354,37,60-69
2020-05-07,1436,3,40-49
2020-05-07,1167,2,30-39
2020-05-07,2965,0,20-29
2020-05-07,593,0,10-19
2020-05-07,1957,15,50-59
2020-05-07,140,0,0-9
2020-05-08,6434,123,여성
2020-05-08,4388,133,남성
2020-05-08,488,122,80 이상
2020-05-08,710,77,70-79
2020-05-08,1355,37,60-69
2020-05-08,1957,15,50-59
2020-05-08,1438,3,40-49
2020-05-08,1174,2,30-39
2020-05-08,2966,0,20-29
2020-05-08,593,0,10-19
2020-05-08,141,0,0-9
2020-05-09,4405,133,남성
2020-05-09,6435,123,여성
2020-05-09,488,122,80 이상
2020-05-09,710,77,70-79
2020-05-09,1355,37,60-69
2020-05-09,141,0,0-9
2020-05-09,1438,3,40-49
2020-05-09,1177,2,30-39
2020-05-09,2978,0,20-29
2020-05-09,595,0,10-19
2020-05-09,1958,15,50-59
2020-05-10,488,122,80 이상
2020-05-10,711,77,70-79
2020-05-10,4429,133,남성
2020-05-10,6445,123,여성
2020-05-10,1357,37,60-69
2020-05-10,141,0,0-9
2020-05-10,1442,3,40-49
2020-05-10,1180,2,30-39
2020-05-10,2997,0,20-29
2020-05-10,598,0,10-19
2020-05-10,1960,15,50-59
2020-05-11,4460,133,남성
2020-05-11,6449,123,여성
2020-05-11,488,122,80 이상
2020-05-11,711,77,70-79
2020-05-11,1358,37,60-69
2020-05-11,1446,3,40-49
2020-05-11,1188,2,30-39
2020-05-11,3018,0,20-29
2020-05-11,599,0,10-19
2020-05-11,141,0,0-9
2020-05-11,1960,15,50-59
2020-05-12,711,77,70-79
2020-05-12,4480,133,남성
2020-05-12,6456,125,여성
2020-05-12,489,124,80 이상
2020-05-12,1358,37,60-69
2020-05-12,142,0,0-9
2020-05-12,1448,3,40-49
2020-05-12,1194,2,30-39
2020-05-12,3028,0,20-29
2020-05-12,603,0,10-19
2020-05-12,1963,15,50-59
2020-05-13,712,77,70-79
2020-05-13,4498,134,남성
2020-05-13,6464,125,여성
2020-05-13,490,125,80 이상
2020-05-13,1359,37,60-69
2020-05-13,143,0,0-9
2020-05-13,1450,3,40-49
2020-05-13,1199,2,30-39
2020-05-13,3041,0,20-29
2020-05-13,604,0,10-19
2020-05-13,1964,15,50-59
2020-05-14,4515,135,남성
2020-05-14,6476,125,여성
2020-05-14,490,125,80 이상
2020-05-14,712,77,70-79
2020-05-14,1359,38,60-69
2020-05-14,1964,15,50-59
2020-05-14,1202,2,30-39
2020-05-14,3055,0,20-29
2020-05-14,615,0,10-19
2020-05-14,143,0,0-9
2020-05-14,1451,3,40-49
2020-05-15,4532,135,남성
2020-05-15,6486,125,여성
2020-05-15,490,125,80 이상
2020-05-15,1965,15,50-59
2020-05-15,714,77,70-79
2020-05-15,1361,38,60-69
2020-05-15,1206,2,30-39
2020-05-15,3066,0,20-29
2020-05-15,618,0,10-19
2020-05-15,145,0,0-9
2020-05-15,1453,3,40-49
2020-05-16,4543,136,남성
2020-05-16,6494,126,여성
2020-05-16,490,127,80 이상
2020-05-16,714,77,70-79
2020-05-16,1364,38,60-69
2020-05-16,1966,15,50-59
2020-05-16,1454,3,40-49
2020-05-16,1209,2,30-39
2020-05-16,3073,0,20-29
2020-05-16,620,0,10-19
2020-05-16,147,0,0-9
2020-05-17,4548,136,남성
2020-05-17,6502,126,여성
2020-05-17,490,127,80 이상
2020-05-17,715,77,70-79
2020-05-17,1364,38,60-69
2020-05-17,147,0,0-9
2020-05-17,1457,3,40-49
2020-05-17,1211,2,30-39
2020-05-17,3078,0,20-29
2020-05-17,621,0,10-19
2020-05-17,1967,15,50-59
2020-05-18,715,78,70-79
2020-05-18,4559,137,남성
2020-05-18,6506,126,여성
2020-05-18,490,127,80 이상
2020-05-18,1365,38,60-69
2020-05-18,1968,15,50-59
2020-05-18,1462,3,40-49
2020-05-18,1215,2,30-39
2020-05-18,3081,0,20-29
2020-05-18,622,0,10-19
2020-05-18,147,0,0-9
2020-05-19,4569,137,남성
2020-05-19,6509,126,여성
2020-05-19,490,127,80 이상
2020-05-19,716,78,70-79
2020-05-19,1368,38,60-69
2020-05-19,1462,3,40-49
2020-05-19,1215,2,30-39
2020-05-19,3086,0,20-29
2020-05-19,622,0,10-19
2020-05-19,148,0,0-9
2020-05-19,1971,15,50-59
2020-05-20,717,78,70-79
2020-05-20,4592,137,남성
2020-05-20,6518,126,여성
2020-05-20,490,127,80 이상
2020-05-20,1369,38,60-69
2020-05-20,148,0,0-9
2020-05-20,1468,3,40-49
2020-05-20,1219,2,30-39
2020-05-20,3098,0,20-29
2020-05-20,629,0,10-19
2020-05-20,1972,15,50-59
2020-05-21,717,78,70-79
2020-05-21,4601,138,남성
2020-05-21,6521,126,여성
2020-05-21,490,128,80 이상
2020-05-21,1369,38,60-69
2020-05-21,1972,15,50-59
2020-05-21,1471,3,40-49
2020-05-21,1221,2,30-39
2020-05-21,3101,0,20-29
2020-05-21,633,0,10-19
2020-05-21,148,0,0-9
2020-05-22,4616,138,남성
2020-05-22,6526,126,여성
2020-05-22,490,128,80 이상
2020-05-22,718,78,70-79
2020-05-22,1369,38,60-69
2020-05-22,1473,3,40-49
2020-05-22,1225,2,30-39
2020-05-22,3109,0,20-29
2020-05-22,635,0,10-19
2020-05-22,149,0,0-9
2020-05-22,1974,15,50-59
2020-05-23,718,78,70-79
2020-05-23,4628,140,남성
2020-05-23,6537,126,여성
2020-05-23,491,129,80 이상
2020-05-23,1372,39,60-69
2020-05-23,149,0,0-9
2020-05-23,1474,3,40-49
2020-05-23,1231,2,30-39
2020-05-23,3111,0,20-29
2020-05-23,636,0,10-19
2020-05-23,1983,15,50-59
2020-05-24,491,129,80 이상
2020-05-24,4643,140,남성
2020-05-24,6547,126,여성
2020-05-24,719,78,70-79
2020-05-24,1375,39,60-69
2020-05-24,1481,3,40-49
2020-05-24,1235,2,30-39
2020-05-24,3115,0,20-29
2020-05-24,638,0,10-19
2020-05-24,1987,15,50-59
2020-05-24,149,0,0-9
2020-05-25,6555,126,여성
2020-05-25,4651,141,남성
2020-05-25,491,129,80 이상
2020-05-25,719,79,70-79
2020-05-25,1377,39,60-69
2020-05-25,1992,15,50-59
2020-05-25,1483,3,40-49
2020-05-25,1238,2,30-39
2020-05-25,3118,0,20-29
2020-05-25,639,0,10-19
2020-05-25,149,0,0-9
2020-05-26,4664,142,남성
2020-05-26,6561,127,여성
2020-05-26,491,131,80 이상
2020-05-26,721,79,70-79
2020-05-26,1378,39,60-69
2020-05-26,150,0,0-9
2020-05-26,1486,3,40-49
2020-05-26,1242,2,30-39
2020-05-26,3121,0,20-29
2020-05-26,640,0,10-19
2020-05-26,1996,15,50-59
2020-05-27,492,131,80 이상
2020-05-27,724,79,70-79
2020-05-27,4680,142,남성
2020-05-27,6585,127,여성
2020-05-27,1386,39,60-69
2020-05-27,153,0,0-9
2020-05-27,1489,3,40-49
2020-05-27,1248,2,30-39
2020-05-27,3129,0,20-29
2020-05-27,642,0,10-19
2020-05-27,2002,15,50-59
2020-05-28,4728,142,남성
2020-05-28,6616,127,여성
2020-05-28,492,131,80 이상
2020-05-28,724,79,70-79
2020-05-28,1392,39,60-69
2020-05-28,1503,3,40-49
2020-05-28,1274,2,30-39
2020-05-28,3144,0,20-29
2020-05-28,646,0,10-19
2020-05-28,155,0,0-9
2020-05-28,2014,15,50-59
2020-05-29,724,79,70-79
2020-05-29,4759,142,남성
2020-05-29,6643,127,여성
2020-05-29,495,131,80 이상
2020-05-29,1400,39,60-69
2020-05-29,156,0,0-9
2020-05-29,1513,3,40-49
2020-05-29,1283,2,30-39
2020-05-29,3156,0,20-29
2020-05-29,652,0,10-19
2020-05-29,2023,15,50-59
2020-05-30,498,131,80 이상
2020-05-30,4780,142,남성
2020-05-30,6661,127,여성
2020-05-30,725,79,70-79
2020-05-30,1404,39,60-69
2020-05-30,1517,3,40-49
2020-05-30,1285,2,30-39
2020-05-30,3165,0,20-29
2020-05-30,657,0,10-19
2020-05-30,2033,15,50-59
2020-05-30,157,0,0-9
2020-05-31,6673,127,여성
2020-05-31,4795,143,남성
2020-05-31,498,131,80 이상
2020-05-31,725,80,70-79
2020-05-31,1405,39,60-69
2020-05-31,2039,15,50-59
2020-05-31,1521,3,40-49
2020-05-31,1292,2,30-39
2020-05-31,3174,0,20-29
2020-05-31,657,0,10-19
2020-05-31,157,0,0-9
2020-06-01,4807,143,남성
2020-06-01,6696,128,여성
2020-06-01,498,132,80 이상
2020-06-01,727,80,70-79
2020-06-01,1410,39,60-69
2020-06-01,158,0,0-9
2020-06-01,1527,3,40-49
2020-06-01,1296,2,30-39
2020-06-01,3176,0,20-29
2020-06-01,659,0,10-19
2020-06-01,2052,15,50-59
2020-06-02,499,133,80 이상
2020-06-02,732,80,70-79
2020-06-02,4830,144,남성
2020-06-02,6711,128,여성
2020-06-02,1421,39,60-69
2020-06-02,158,0,0-9
2020-06-02,1529,3,40-49
2020-06-02,1299,2,30-39
2020-06-02,3181,0,20-29
2020-06-02,661,0,10-19
2020-06-02,2061,15,50-59
2020-06-03,4853,145,남성
2020-06-03,6737,128,여성
2020-06-03,499,133,80 이상
2020-06-03,738,81,70-79
2020-06-03,1436,39,60-69
2020-06-03,1534,3,40-49
2020-06-03,1305,2,30-39
2020-06-03,3186,0,20-29
2020-06-03,663,0,10-19
2020-06-03,159,0,0-9
2020-06-03,2070,15,50-59
2020-06-04,744,81,70-79
2020-06-04,4872,145,남성
2020-06-04,6757,128,여성
2020-06-04,501,133,80 이상
2020-06-04,1445,39,60-69
2020-06-04,160,0,0-9
2020-06-04,1536,3,40-49
2020-06-04,1308,2,30-39
2020-06-04,3191,0,20-29
2020-06-04,664,0,10-19
2020-06-04,2080,15,50-59
2020-06-05,751,81,70-79
2020-06-05,4893,145,남성
2020-06-05,6775,128,여성
2020-06-05,504,133,80 이상
2020-06-05,1455,39,60-69
2020-06-05,161,0,0-9
2020-06-05,1540,3,40-49
2020-06-05,1310,2,30-39
2020-06-05,3196,0,20-29
2020-06-05,665,0,10-19
2020-06-05,2086,15,50-59
2020-06-06,4920,145,남성
2020-06-06,6799,128,여성
2020-06-06,507,133,80 이상
2020-06-06,759,81,70-79
2020-06-06,1464,39,60-69
2020-06-06,1551,3,40-49
2020-06-06,1316,2,30-39
2020-06-06,3198,0,20-29
2020-06-06,666,0,10-19
2020-06-06,164,0,0-9
2020-06-06,2094,15,50-59
2020-06-07,4950,145,남성
2020-06-07,6826,128,여성
2020-06-07,509,133,80 이상
2020-06-07,767,81,70-79
2020-06-07,1476,39,60-69
2020-06-07,2105,15,50-59
2020-06-07,1322,2,30-39
2020-06-07,165,0,0-9
2020-06-07,1559,3,40-49
2020-06-07,3201,0,20-29
2020-06-07,672,0,10-19
2020-06-08,4962,145,남성
2020-06-08,6851,128,여성
2020-06-08,512,133,80 이상
2020-06-08,1487,39,60-69
2020-06-08,770,81,70-79
2020-06-08,1564,3,40-49
2020-06-08,1324,2,30-39
2020-06-08,3206,0,20-29
2020-06-08,673,0,10-19
2020-06-08,166,0,0-9
2020-06-08,2111,15,50-59
2020-06-09,775,81,70-79
2020-06-09,4980,146,남성
2020-06-09,6871,128,여성
2020-06-09,517,134,80 이상
2020-06-09,1496,39,60-69
2020-06-09,673,0,10-19
2020-06-09,1568,3,40-49
2020-06-09,1326,2,30-39
2020-06-09,3209,0,20-29
2020-06-09,166,0,0-9
2020-06-09,2121,15,50-59
2020-06-10,518,136,80 이상
2020-06-10,5002,147,남성
2020-06-10,6899,129,여성
2020-06-10,1512,39,60-69
2020-06-10,782,81,70-79
2020-06-10,1569,3,40-49
2020-06-10,167,0,0-9
2020-06-10,1335,2,30-39
2020-06-10,3215,0,20-29
2020-06-10,675,0,10-19
2020-06-10,2128,15,50-59
2020-06-11,6916,129,여성
2020-06-11,519,136,80 이상
2020-06-11,787,81,70-79
2020-06-11,1517,39,60-69
2020-06-11,5030,147,남성
2020-06-11,1573,3,40-49
2020-06-11,1345,2,30-39
2020-06-11,3221,0,20-29
2020-06-11,678,0,10-19
2020-06-11,168,0,0-9
2020-06-11,2138,15,50-59
2020-06-12,5061,147,남성
2020-06-12,6941,130,여성
2020-06-12,520,136,80 이상
2020-06-12,789,81,70-79
2020-06-12,1530,40,60-69
2020-06-12,2154,15,50-59
2020-06-12,1353,2,30-39
2020-06-12,3232,0,20-29
2020-06-12,681,0,10-19
2020-06-12,168,0,0-9
2020-06-12,1575,3,40-49
2020-06-13,530,136,80 이상
2020-06-13,5080,147,남성
2020-06-13,6970,130,여성
2020-06-13,1538,40,60-69
2020-06-13,795,81,70-79
2020-06-13,1578,3,40-49
2020-06-13,683,0,10-19
2020-06-13,3241,0,20-29
2020-06-13,2163,15,50-59
2020-06-13,168,0,0-9
2020-06-13,1354,2,30-39
2020-06-14,5096,147,남성
2020-06-14,6988,130,여성
2020-06-14,531,136,80 이상
2020-06-14,1546,40,60-69
2020-06-14,796,81,70-79
2020-06-14,1584,3,40-49
2020-06-14,1357,2,30-39
2020-06-14,3249,0,20-29
2020-06-14,683,0,10-19
2020-06-14,168,0,0-9
2020-06-14,2170,15,50-59
2020-06-15,799,81,70-79
2020-06-15,5116,147,남성
2020-06-15,7005,130,여성
2020-06-15,532,136,80 이상
2020-06-15,1550,40,60-69
2020-06-15,3254,0,20-29
2020-06-15,1595,3,40-49
2020-06-15,1362,2,30-39
2020-06-15,683,0,10-19
2020-06-15,2176,15,50-59
2020-06-15,170,0,0-9
2020-06-16,1558,40,60-69
2020-06-16,5138,148,남성
2020-06-16,7017,130,여성
2020-06-16,532,137,80 이상
2020-06-16,805,81,70-79
2020-06-16,2182,15,50-59
2020-06-16,1366,2,30-39
2020-06-16,3257,0,20-29
2020-06-16,684,0,10-19
2020-06-16,172,0,0-9
2020-06-16,1599,3,40-49
2020-06-17,5156,149,남성
2020-06-17,7042,130,여성
2020-06-17,533,138,80 이상
2020-06-17,810,81,70-79
2020-06-17,1561,40,60-69
2020-06-17,1601,3,40-49
2020-06-17,1380,2,30-39
2020-06-17,3265,0,20-29
2020-06-17,685,0,10-19
2020-06-17,174,0,0-9
2020-06-17,2189,15,50-59
2020-06-18,817,81,70-79
2020-06-18,5181,150,남성
2020-06-18,7076,130,여성
2020-06-18,541,139,80 이상
2020-06-18,1574,40,60-69
2020-06-18,175,0,0-9
2020-06-18,1607,3,40-49
2020-06-18,1384,2,30-39
2020-06-18,3275,0,20-29
2020-06-18,686,0,10-19
2020-06-18,2198,15,50-59
2020-06-19,5206,150,남성
2020-06-19,7100,130,여성
2020-06-19,820,81,70-79
2020-06-19,542,139,80 이상
2020-06-19,1585,40,60-69
2020-06-19,3283,0,20-29
2020-06-19,1610,3,40-49
2020-06-19,2210,15,50-59
2020-06-19,175,0,0-9
2020-06-19,688,0,10-19
2020-06-19,1393,2,30-39
2020-06-20,692,0,10-19
2020-06-20,3292,0,20-29
2020-06-20,1406,2,30-39
2020-06-20,1618,3,40-49
2020-06-20,2222,15,50-59
2020-06-20,1598,40,60-69
2020-06-20,823,81,70-79
2020-06-20,545,139,80 이상
2020-06-20,7128,130,여성
2020-06-20,5245,150,남성
2020-06-20,177,0,0-9
2020-06-21,5270,150,남성
2020-06-21,7151,130,여성
2020-06-21,548,139,80 이상
2020-06-21,829,81,70-79
2020-06-21,1608,40,60-69
2020-06-21,3297,0,20-29
2020-06-21,1623,3,40-49
2020-06-21,1416,2,30-39
2020-06-21,177,0,0-9
2020-06-21,2230,15,50-59
2020-06-21,693,0,10-19
2020-06-22,1610,40,60-69
2020-06-22,5279,150,남성
2020-06-22,7159,130,여성
2020-06-22,548,139,80 이상
2020-06-22,830,81,70-79
2020-06-22,1420,2,30-39
2020-06-22,1624,3,40-49
2020-06-22,177,0,0-9
2020-06-22,2235,15,50-59
2020-06-22,3300,0,20-29
2020-06-22,694,0,10-19
2020-06-23,5314,150,남성
2020-06-23,549,139,80 이상
2020-06-23,834,81,70-79
2020-06-23,1617,41,60-69
2020-06-23,7170,131,여성
2020-06-23,1633,3,40-49
2020-06-23,1429,2,30-39
2020-06-23,3305,0,20-29
2020-06-23,694,0,10-19
2020-06-23,180,0,0-9
2020-06-23,2243,15,50-59
2020-06-24,5345,150,남성
2020-06-24,7190,131,여성
2020-06-24,551,139,80 이상
2020-06-24,836,81,70-79
2020-06-24,1622,41,60-69
2020-06-24,1443,2,30-39
2020-06-24,1645,3,40-49
2020-06-24,3308,0,20-29
2020-06-24,695,0,10-19
2020-06-24,2253,15,50-59
2020-06-24,182,0,0-9
2020-06-25,7202,131,여성
2020-06-25,3309,0,20-29
2020-06-25,551,139,80 이상
2020-06-25,5361,151,남성
2020-06-25,838,82,70-79
2020-06-25,183,0,0-9
2020-06-25,2259,15,50-59
2020-06-25,1647,3,40-49
2020-06-25,1452,2,30-39
2020-06-25,697,0,10-19
2020-06-25,1627,41,60-69
2020-06-26,5384,151,남성
2020-06-26,7218,131,여성
2020-06-26,553,139,80 이상
2020-06-26,839,82,70-79
2020-06-26,1633,41,60-69
2020-06-26,1652,3,40-49
2020-06-26,1462,2,30-39
2020-06-26,3317,0,20-29
2020-06-26,698,0,10-19
2020-06-26,184,0,0-9
2020-06-26,2264,15,50-59
2020-06-27,843,82,70-79
2020-06-27,5412,151,남성
2020-06-27,7241,131,여성
2020-06-27,555,139,80 이상
2020-06-27,1640,41,60-69
2020-06-27,185,0,0-9
2020-06-27,1658,3,40-49
2020-06-27,1472,2,30-39
2020-06-27,3331,0,20-29
2020-06-27,700,0,10-19
2020-06-27,2269,15,50-59
2020-06-28,846,82,70-79
2020-06-28,5450,151,남성
2020-06-28,7265,131,여성
2020-06-28,556,139,80 이상
2020-06-28,1653,41,60-69
2020-06-28,187,0,0-9
2020-06-28,1667,3,40-49
2020-06-28,1485,2,30-39
2020-06-28,3343,0,20-29
2020-06-28,703,0,10-19
2020-06-28,2275,15,50-59
2020-06-29,5470,151,남성
2020-06-29,7287,131,여성
2020-06-29,556,139,80 이상
2020-06-29,847,82,70-79
2020-06-29,1665,41,60-69
2020-06-29,1673,3,40-49
2020-06-29,1490,2,30-39
2020-06-29,3352,0,20-29
2020-06-29,704,0,10-19
2020-06-29,190,0,0-9
2020-06-29,2280,15,50-59
2020-06-30,5495,151,남성
2020-06-30,7304,131,여성
2020-06-30,556,139,80 이상
2020-06-30,850,82,70-79
2020-06-30,1668,41,60-69
2020-06-30,2286,15,50-59
2020-06-30,1496,2,30-39
2020-06-30,3362,0,20-29
2020-06-30,708,0,10-19
2020-06-30,192,0,0-9
2020-06-30,1681,3,40-49
2020-07-01,5524,151,남성
2020-07-01,7326,131,여성
2020-07-01,557,139,80 이상
2020-07-01,857,82,70-79
2020-07-01,1674,41,60-69
2020-07-01,1683,3,40-49
2020-07-01,1508,2,30-39
2020-07-01,3366,0,20-29
2020-07-01,710,0,10-19
2020-07-01,192,0,0-9
2020-07-01,2303,15,50-59
2020-07-02,864,82,70-79
2020-07-02,5555,151,남성
2020-07-02,7349,131,여성
2020-07-02,558,139,80 이상
2020-07-02,1686,41,60-69
2020-07-02,194,0,0-9
2020-07-02,1685,3,40-49
2020-07-02,1514,2,30-39
2020-07-02,3374,0,20-29
2020-07-02,712,0,10-19
2020-07-02,2317,15,50-59
2020-07-03,868,82,70-79
2020-07-03,5586,151,남성
2020-07-03,7379,131,여성
