지역명,2017-05-22 00:00:52,2017-05-29 00:00:52,2017-06-05 00:00:52,2017-06-12 00:00:52,2017-06-19 00:00:52,2017-06-26 00:00:52,2017-07-03 00:00:52,2017-07-10 00:00:52,2017-07-17 00:00:52,2017-07-24 00:00:52,2017-07-31 00:00:52,2017-08-07 00:00:52,2017-08-14 00:00:52,2017-08-21 00:00:52,2017-08-28 00:00:52,2017-09-04 00:00:52,2017-09-11 00:00:52,2017-09-18 00:00:52,2017-09-25 00:00:52,2017-10-09 00:00:52,2017-10-16 00:00:52,2017-10-23 00:00:52,2017-10-30 00:00:52,2017-11-06 00:00:52,2017-11-13 00:00:52,2017-11-20 00:00:52,2017-11-27 00:00:52,2017-12-04 00:00:52,2017-12-11 00:00:52,2017-12-18 00:00:52,2017-12-25 00:00:52,2018.01.01,2018-01-08 00:00:52,2018-01-15 00:00:52,2018-01-22 00:00:52,2018-01-29 00:00:52,2018-02-05 00:00:52,2018-02-19 00:00:52,2018-02-26 00:00:52,2018-03-05 00:00:52,2018-03-12 00:00:52,2018-03-19 00:00:52,2018-03-26 00:00:52,2018-04-02 00:00:52,2018-04-09 00:00:52,2018-04-16 00:00:52,2018-04-23 00:00:52,2018-04-30 00:00:52,2018-05-07 00:00:52,2018-05-14 00:00:52,2018-05-21 00:00:52,2018-05-28 00:00:52,2018-06-04 00:00:52,2018-06-11 00:00:52,2018-06-18 00:00:52,2018-06-25 00:00:52,2018-07-02 00:00:52,2018-07-09 00:00:52,2018-07-16 00:00:52,2018-07-23 00:00:52,2018-07-30 00:00:52,2018-08-06 00:00:52,2018-08-13 00:00:52,2018-08-20 00:00:52,2018-08-27 00:00:52,2018-09-03 00:00:52,2018-09-10 00:00:52,2018-09-17 00:00:52,2018-10-01 00:00:52,2018-10-08 00:00:52,2018-10-15 00:00:52,2018-10-22 00:00:52,2018-10-29 00:00:52,2018-11-05 00:00:52,2018-11-12 00:00:52,2018-11-19 00:00:52,2018-11-26 00:00:52,2018-12-03 00:00:52,2018-12-10 00:00:52,2018-12-17 00:00:52,2018-12-24 00:00:52,2018-12-31 00:00:52,2019-01-07 00:00:52,2019-01-14 00:00:52,2019-01-21 00:00:52,2019-01-28 00:00:52,2019-02-11 00:00:52,2019-02-18 00:00:52,2019-02-25 00:00:52,2019-03-04 00:00:52,2019-03-11 00:00:52,2019-03-18 00:00:52,2019-03-25 00:00:52,2019-04-01 00:00:52,2019-04-08 00:00:52,2019-04-15 00:00:52,2019-04-22 00:00:52,2019-04-29 00:00:52,2019-05-06 00:00:52,2019-05-13 00:00:52,2019-05-20 00:00:52,2019-05-27 00:00:52,2019-06-03 00:00:52,2019-06-10 00:00:52,2019-06-17 00:00:52,2019-06-24 00:00:52,2019-07-01 00:00:52,2019-07-08 00:00:52,2019-07-15 00:00:52,2019-07-22 00:00:52,2019-07-29 00:00:52,2019-08-05 00:00:52,2019-08-12 00:00:52,2019-08-19 00:00:52,2019-08-26 00:00:52,2019-09-02 00:00:52,2019-09-16 00:00:52,2019-09-23 00:00:52,2019-09-30 00:00:52,2019-10-07 00:00:52,2019-10-14 00:00:52,2019-10-21 00:00:52,2019-10-28 00:00:52,2019-11-04 00:00:52,2019-11-11 00:00:52,2019-11-18 00:00:52,2019-11-25 00:00:52,2019-12-02 00:00:52,2019-12-09 00:00:52,2019-12-16 00:00:52,2019-12-23 00:00:52,2019-12-30 00:00:52,2020-01-06 00:00:52,2020-01-13 00:00:52,2020-01-20 00:00:52,2020-02-03 00:00:52,2020-02-10 00:00:52,2020-02-17 00:00:52,2020-02-24 00:00:52,2020-03-02 00:00:52,2020-03-09 00:00:52,2020-03-16 00:00:52,2020-03-23 00:00:52,2020-03-30 00:00:52,2020-04-06 00:00:52,2020-04-13 00:00:52,2020-04-20 00:00:52,2020-05-04 00:00:52,2020-05-11 00:00:52,2020-05-18 00:00:52,2020-05-25 00:00:52,2020-06-01 00:00:52,2020-06-08 00:00:52,2020-06-15 00:00:52,2020-06-22 00:00:52,2020-06-29 00:00:52,2020-07-06 00:00:52,2020-07-13 00:00:52,2020-07-20 00:00:52,2020-07-27 00:00:52,2020-08-03 00:00:52,2020-08-10 00:00:52,2020-08-17 00:00:52,2020-08-24 00:00:52,2020-08-31 00:00:52,2020-09-07 00:00:52,2020-09-14 00:00:52,2020-09-21 00:00:52,2020-10-05 00:00:52,2020-10-12 00:00:52,2020-10-19 00:00:52,2020-10-26 00:00:52,2020-11-02 00:00:52,2020-11-09 00:00:52,2020-11-16 00:00:52,2020-11-23 00:00:52,2020-11-30 00:00:52,2020-12-07 00:00:52,2020-12-14 00:00:52,2020-12-21 00:00:52,2020-12-28 00:00:52,2021-01-04 00:00:52,2021-01-11 00:00:52,2021-01-18 00:00:52,2021-01-25 00:00:52,2021-02-01 00:00:52,2021-02-15 00:00:52,2021-02-22 00:00:52,2021-03-01 00:00:52,2021-03-08 00:00:52,2021-03-15 00:00:52,2021-03-22 00:00:52,2021-03-29 00:00:52,2021-04-05 00:00:52,2021-04-12 00:00:52,2021-04-19 00:00:52,2021-04-26 00:00:52,2021-05-03 00:00:52,2021-05-10 00:00:52,2021-05-17 00:00:52,2021-05-24 00:00:52,2021-05-31 00:00:52,2021-06-07 00:00:52,2021-06-14 00:00:52,2021-06-21 00:00:52,2021-06-28 00:00:52,2021-07-05 00:00:52,2021-07-12 00:00:52,2021-07-19 00:00:52,2021-07-26 00:00:52,2021-08-02 00:00:52,2021-08-09 00:00:52,2021-08-16 00:00:52,2021-08-23 00:00:52,2021-08-30 00:00:52,2021-09-06 00:00:52,2021-09-13 00:00:52,2021-09-27 00:00:52,2021-10-04 00:00:52,2021-10-11 00:00:52,2021-10-18 00:00:52,2021-10-25 00:00:52,2021-11-01 00:00:52,2021-11-08 00:00:52,2021-11-15 00:00:52,2021-11-22 00:00:52,2021-11-29 00:00:52,2021-12-06 00:00:52,2021-12-13 00:00:52,2021-12-20 00:00:52,2021-12-27 00:00:52,2022-01-03 00:00:52,2022-01-10 00:00:52,2022-01-17 00:00:52,2022-01-24 00:00:52,2022-02-07 00:00:52,2022-02-14 00:00:52,2022-02-21 00:00:52,2022-02-28 00:00:52,2022-03-07 00:00:52,2022-03-14 00:00:52,2022-03-21 00:00:52,2022-03-28 00:00:52,2022-04-04 00:00:52,2022-04-11 00:00:52,2022-04-18 00:00:52,2022-04-25 00:00:52,2022-05-02 00:00:52,2022-05-09 00:00:52,2022-05-16 00:00:52
동구,91.583,91.634,91.755,91.755,91.755,91.755,91.882,92.041,92.041,92.041,92.224,92.224,92.224,92.268,92.268,92.362,92.407,92.406,92.519,92.519,92.519,92.588,92.588,92.588,92.588,92.588,92.588,92.535,92.535,92.535,92.535,92.535,92.535,92.372,92.372,92.372,92.372,92.372,92.372,92.372,92.372,92.372,92.372,92.372,92.372,92.372,92.372,92.309,92.261,92.261,92.261,92.261,92.261,92.261,92.261,92.261,92.261,92.261,92.261,92.261,92.261,92.261,92.108,92.108,92.108,92.02,92.009,92.008,92.008,92.008,91.884,91.884,91.895,91.895,91.895,91.895,91.895,91.895,91.895,91.624,91.624,91.624,91.624,91.624,91.624,91.285,91.285,91.285,91.285,91.285,91.285,91.285,91.285,91.274,91.282,91.133,91.133,91.133,91.133,91.133,90.928,90.928,90.575,90.49,90.4,90.4,90.4,90.224,90.224,90.224,90.224,90.224,90.224,90.224,90.189,90.176,90.176,90.176,90.105,90.018,90.018,90.018,90.018,90.018,90.018,90.027,90.027,90.069,90.132,90.131,90.131,90.131,90.131,90.131,90.131,90.129,90.129,90.129,90.129,90.129,90.129,90.129,90.129,90.129,90.129,90.129,90.049,90.049,89.998,89.998,89.998,89.998,89.998,89.998,90.114,90.114,90.114,90.114,90.114,90.114,90.114,90.148,90.148,90.204,90.204,90.204,90.24,90.239,90.239,90.27,90.27,90.27,90.331,90.548,90.548,90.849,90.88,91.463,91.776,91.776,91.816,92.318,92.333,92.333,92.442,92.442,92.833,93.132,93.132,93.132,93.142,93.576,93.705,93.71,93.766,93.766,93.766,93.766,94.133,94.133,94.133,94.253,94.253,94.332,94.386,94.545,94.723,95.264,95.316,95.333,95.447,96.273,96.742,97.193,97.736,97.736,97.914,97.914,97.989,98.328,98.508,98.743,98.743,98.846,99.019,99.15,99.15,99.15,99.15,99.493,99.737,99.859,100,100.069,100.094,100.133,100.122,100.146,100.146,100.146,100.146,100.146,100.124,100.126,100.318,100.318,100.5,100.565,100.581,100.581
영도구,88.359,88.392,88.392,88.414,88.414,88.414,88.414,88.414,88.494,88.554,88.622,88.622,88.622,88.622,88.622,88.622,88.622,88.622,88.628,88.649,88.674,88.674,88.674,88.684,88.684,88.684,88.684,88.684,88.684,88.684,88.684,88.684,88.684,88.684,88.676,88.676,88.676,88.676,88.676,88.676,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.616,88.566,88.566,88.545,88.515,88.515,88.515,88.515,88.514,88.514,88.514,88.329,88.329,88.329,88.329,88.329,88.329,88.329,88.266,88.22,88.189,88.189,88.189,87.885,87.775,87.775,87.769,87.769,87.769,87.743,87.696,87.696,87.675,87.627,87.615,87.615,87.621,87.621,87.544,87.544,87.427,87.427,87.427,87.42,87.433,87.433,87.386,87.386,87.209,87.066,87.066,87.066,87.066,87.066,87.066,87.066,87.066,87.066,87.066,87.066,87.066,87.066,87.066,87.066,87.066,87.004,86.984,86.961,86.93,86.93,86.93,86.925,86.902,86.902,86.902,86.902,86.858,86.858,86.858,86.715,86.693,86.688,86.688,86.659,86.629,86.611,86.611,86.469,86.469,86.33,86.252,86.252,86.205,86.205,86.151,86.151,86.151,86.151,86.151,86.171,86.117,86.025,85.985,85.843,85.654,85.654,85.676,85.664,85.573,85.482,85.444,85.444,85.444,85.878,86.265,86.636,87.278,87.96,89.152,89.241,89.264,89.43,89.43,89.43,89.456,89.832,89.832,90.04,90.295,90.295,90.401,90.658,90.794,90.921,91.013,91.285,91.325,91.491,91.554,91.554,92.007,92.007,92.253,92.506,92.729,93.133,93.724,93.98,94.16,94.319,94.711,95.004,95.225,95.819,96.257,96.458,96.943,97.496,97.808,98.262,98.349,98.549,98.749,99.16,99.326,99.37,99.427,99.582,99.739,99.741,99.847,99.868,100,100.042,100.085,100.131,100.142,100.159,100.189,100.206,100.24,100.267,100.265,100.265,100.301,100.391,100.455,100.495,100.586,100.661
부산진구,83.923,84.053,84.053,84.053,84.1,84.167,84.272,84.291,84.291,84.387,84.499,84.498,84.527,84.527,84.54,84.54,84.54,84.54,84.551,84.551,84.556,84.559,84.556,84.556,84.525,84.499,84.499,84.499,84.499,84.498,84.498,84.492,84.555,84.533,84.477,84.477,84.477,84.477,84.461,84.461,84.411,84.401,84.401,84.446,84.446,84.479,84.472,84.472,84.43,84.43,84.43,84.43,84.363,84.363,84.339,84.267,84.267,84.267,84.199,84.193,84.095,84.044,83.861,83.782,83.782,83.79,83.713,83.713,83.364,83.323,83.323,83.136,83.119,83.046,82.981,82.981,82.981,82.996,82.995,82.995,82.807,82.746,82.687,82.66,82.642,82.641,82.584,82.556,82.556,82.525,82.525,82.525,82.484,82.425,82.406,82.406,82.375,82.283,82.172,82.081,82.081,82.02,81.926,81.893,81.893,81.86,81.86,81.801,81.776,81.653,81.597,81.597,81.525,81.525,81.509,81.473,81.473,81.458,81.451,81.446,81.416,81.398,81.398,81.347,81.331,81.326,81.327,81.343,81.343,81.343,81.343,81.343,81.343,81.343,81.343,81.343,81.375,81.392,81.411,81.419,81.419,81.419,81.419,81.424,81.442,81.442,81.442,81.443,81.391,81.391,81.347,81.347,81.356,81.356,81.452,81.522,81.706,81.706,81.773,81.799,81.799,81.796,81.796,81.841,81.841,81.868,81.868,81.843,81.891,81.974,81.984,82.297,83.045,83.571,84.897,86.955,87.374,87.634,88.984,89.473,90.031,90.263,90.514,91.11,91.58,91.861,92.249,92.578,92.738,93.022,93.233,93.525,93.527,93.588,93.788,93.828,94.107,94.304,94.559,94.556,94.715,94.896,94.897,95.128,95.256,95.37,95.604,96.214,96.559,96.775,96.827,97.142,97.347,97.542,97.783,98.015,98.206,98.358,98.455,98.734,98.904,98.929,99.214,99.277,99.441,99.542,99.61,99.777,99.873,99.909,99.912,99.912,100,100.069,100.129,100.155,100.197,100.244,100.267,100.358,100.46,100.49,100.49,100.505,100.505,100.506,100.565,100.578,100.582,100.597
동래구,80.896,80.984,81.088,81.098,81.111,81.195,81.375,81.53,81.694,81.695,81.778,81.782,81.859,81.906,82.022,82.074,82.154,82.154,82.218,82.218,82.239,82.294,82.315,82.315,82.315,82.343,82.343,82.338,82.338,82.338,82.338,82.338,82.28,82.179,82.166,82.115,82.099,82.099,81.859,81.842,81.842,81.844,81.831,81.749,81.749,81.749,81.749,81.675,81.659,81.621,81.607,81.609,81.58,81.559,81.586,81.599,81.492,81.487,81.473,81.406,81.403,81.403,81.403,81.384,81.324,80.926,80.907,80.907,80.85,80.85,80.734,80.522,80.336,80.3,80.287,80.21,80.175,80.007,80.007,79.995,79.995,79.956,79.942,79.937,79.936,79.822,79.804,79.77,79.702,79.683,79.673,79.549,79.55,79.491,79.427,79.282,79.226,79.146,79.095,79.048,78.877,78.743,78.637,78.281,78.274,78.24,78.249,78.249,78.111,77.865,77.837,77.811,77.805,77.705,77.705,77.507,77.507,77.453,77.453,77.446,77.441,77.416,77.416,77.416,77.623,77.68,77.926,78.217,78.282,78.623,78.776,78.793,78.798,78.801,78.801,78.856,78.896,78.941,78.992,79.036,79.061,79.113,79.148,79.168,79.18,79.196,79.222,79.222,79.22,79.218,79.274,79.297,79.297,79.365,79.654,79.704,79.739,79.769,79.867,79.877,80.038,80.072,80.261,80.334,80.42,80.442,80.546,80.64,80.666,80.776,80.872,81.334,81.85,82.331,82.513,83.024,83.315,83.852,83.913,84.225,84.696,85.198,85.372,85.911,86.186,86.29,86.881,87.443,87.646,87.884,88.201,88.488,88.548,88.769,89.027,89.352,89.526,89.56,89.74,89.962,90.473,91.239,91.795,91.933,92.566,92.849,93.305,93.915,94.179,94.635,94.752,95.223,95.571,96.172,96.371,96.614,96.771,97.361,97.565,97.859,98.072,98.421,98.611,98.782,99.198,99.363,99.397,99.48,99.694,99.8,99.816,99.816,100,100.05,100.05,100.127,100.277,100.325,100.37,100.389,100.545,100.553,100.758,100.777,101.074,101.161,101.161,101.193,101.194,101.194
남구,78.771,78.864,78.983,79.08,79.148,79.291,79.45,79.594,79.612,79.609,79.609,79.595,79.587,79.584,79.59,79.591,79.591,79.657,79.657,79.68,79.68,79.629,79.599,79.602,79.543,79.512,79.471,79.443,79.442,79.442,79.422,79.384,79.376,79.332,79.295,79.294,79.259,79.259,79.151,79.099,79.096,79.098,79.089,79.056,79.041,79.041,79.029,78.916,78.891,78.868,78.868,78.863,78.753,78.72,78.681,78.681,78.641,78.502,78.491,78.476,78.447,78.379,78.376,78.335,78.316,78.289,78.192,78.112,78.093,77.975,77.984,77.897,77.739,77.56,77.49,77.437,77.422,77.422,77.37,77.37,77.37,77.37,77.373,77.373,77.373,77.29,77.283,77.272,77.264,77.224,77.23,77.197,77.194,77.162,77.153,77.138,77.136,77.108,77.108,77.1,77.073,77.016,76.986,76.986,76.971,76.938,76.894,76.847,76.819,76.795,76.76,76.742,76.722,76.719,76.715,76.715,76.715,76.7,76.7,76.642,76.642,76.642,76.648,76.648,76.635,76.725,76.825,77.032,77.132,77.132,77.296,77.344,77.371,77.417,77.44,77.536,77.61,77.783,77.942,77.968,78.082,78.216,78.222,78.222,78.249,78.255,78.252,78.252,78.277,78.245,78.225,78.225,78.225,78.225,78.301,78.447,78.487,78.771,78.839,78.942,79.091,79.101,79.123,79.123,79.209,79.221,79.221,79.353,79.648,79.774,79.889,79.984,80.78,81.645,82.181,82.412,82.957,83.28,83.496,83.858,83.979,84.3,84.783,85.216,85.864,86.198,86.76,87.043,87.328,87.581,88.062,88.348,88.624,88.77,89.125,89.344,89.828,90.04,90.403,90.697,91.079,91.356,91.629,91.749,91.784,92.098,92.497,92.862,93.603,94.108,94.418,94.704,94.917,95.522,96.005,96.44,96.852,97.064,97.33,97.651,97.767,97.84,98.183,98.384,98.525,98.794,99.081,99.253,99.449,99.663,99.804,99.807,100,100.132,100.228,100.373,100.493,100.516,100.593,100.612,100.706,100.729,100.774,100.867,100.952,100.972,101.036,101.036,101.114,101.124
북구,88.958,88.978,89.067,89.151,89.21,89.305,89.371,89.384,89.514,89.661,89.837,89.928,89.99,89.99,89.99,89.99,89.99,89.99,90.014,90.014,90.014,90.014,90.008,90.008,89.999,89.966,89.958,89.958,89.958,89.953,89.953,89.953,89.91,89.863,89.863,89.863,89.835,89.835,89.808,89.808,89.71,89.665,89.664,89.61,89.608,89.598,89.505,89.458,89.355,89.348,89.274,89.268,89.254,89.215,88.998,89.042,88.984,88.969,88.928,88.667,88.667,88.585,88.585,88.602,88.606,88.555,88.555,88.555,88.555,88.545,88.505,88.086,87.977,87.88,87.853,87.68,87.67,87.629,87.629,87.555,87.426,87.355,87.324,87.324,87.277,87.272,87.258,87.192,87.098,87.035,86.962,86.71,86.664,86.653,86.504,86.439,86.436,86.436,86.349,86.296,86.253,86.044,85.664,85.601,85.524,85.485,85.485,85.431,85.431,85.202,84.702,84.699,84.617,84.524,84.298,84.299,84.299,84.215,84.215,84.215,84.215,84.177,84.177,84.177,84.073,84.028,83.981,83.981,83.981,83.981,83.981,83.981,83.981,83.978,83.977,83.909,83.909,83.849,83.703,83.551,83.552,83.552,83.552,83.552,83.552,83.555,83.484,83.445,83.379,83.315,83.315,83.315,83.315,83.264,83.261,83.261,83.276,83.33,83.442,83.442,83.494,83.55,83.55,83.646,83.646,83.65,83.654,83.716,83.795,83.787,83.92,83.964,84.086,84.302,84.576,85.084,85.431,86.3,86.572,86.717,86.854,87.225,87.433,87.582,87.852,87.929,88.178,88.202,88.226,88.323,88.473,88.65,88.871,89.155,89.414,89.759,90.386,90.577,90.771,90.911,91.636,91.845,92.113,92.37,92.522,92.933,93.539,93.636,93.938,94.294,94.75,94.997,95.267,95.396,95.584,96.132,96.559,97.078,97.347,97.453,97.972,98.564,98.613,99.005,99.014,99.223,99.271,99.468,99.511,99.686,99.815,99.88,100,100.041,100.046,100.174,100.219,100.319,100.365,100.52,100.599,100.694,100.765,100.797,100.836,100.858,100.957,100.97,101.086,101.128
해운대구,67.101,67.1,67.104,67.112,67.17,67.239,67.289,67.336,67.341,67.406,67.415,67.412,67.377,67.365,67.329,67.296,67.289,67.268,67.214,67.195,67.127,67.122,67.082,67.058,67.007,66.971,66.916,66.85,66.794,66.756,66.726,66.666,66.643,66.613,66.59,66.543,66.497,66.497,66.466,66.452,66.413,66.344,66.337,66.314,66.285,66.238,66.233,66.209,66.175,66.154,66.118,66.12,66.058,66.065,66.048,66.018,65.992,65.976,65.909,65.749,65.698,65.668,65.616,65.577,65.581,65.549,65.474,65.457,65.378,65.307,65.304,65.127,64.962,64.828,64.735,64.639,64.634,64.626,64.618,64.596,64.547,64.515,64.432,64.42,64.335,64.335,64.304,64.306,64.296,64.29,64.177,63.815,63.627,63.593,63.584,63.584,63.531,63.486,63.483,63.441,63.444,63.238,63.146,63.173,63.094,63.113,63.114,63.028,62.938,62.859,62.812,62.783,62.782,62.756,62.756,62.748,62.725,62.709,62.695,62.677,62.65,62.633,62.617,62.609,62.719,63.113,63.549,63.748,63.92,64.166,64.268,64.391,64.437,64.517,64.605,64.731,64.807,64.873,64.895,64.943,65.023,65.071,65.15,65.195,65.253,65.26,65.276,65.291,65.31,65.329,65.424,65.422,65.495,65.616,65.686,65.949,66.16,66.246,66.625,66.998,67.36,67.549,67.881,68.039,68.303,68.616,68.88,69.146,69.582,69.907,70.536,71.171,72.11,73.203,74.604,75.69,76.967,77.501,78.08,78.554,78.993,79.281,79.515,79.673,80.125,80.727,80.935,81.193,81.493,81.771,82.413,82.924,83.263,83.549,83.735,84.259,84.956,85.198,85.588,86.138,86.581,87.26,87.996,88.802,89.448,90.217,90.586,91.304,91.654,92.318,92.638,93.3,93.722,94.164,94.782,95.499,96.248,96.883,97.252,97.623,98.151,98.704,98.922,99.053,99.258,99.456,99.671,99.754,99.85,99.941,99.992,100.027,100,99.995,100.033,100.037,100.049,100.049,100.057,100.083,100.135,100.193,100.24,100.315,100.332,100.416,100.415,100.435,100.471,100.48
사하구,85.708,85.733,85.768,85.88,86.04,86.067,86.134,86.145,86.185,86.271,86.286,86.379,86.454,86.478,86.436,86.373,86.364,86.364,86.364,86.288,86.281,86.281,86.281,86.278,86.278,86.251,86.251,86.251,86.242,86.242,86.242,86.242,86.242,86.237,86.17,86.17,86.17,86.17,86.11,86.11,86.057,86.046,86.023,86.002,86.047,86.02,85.989,86.099,86.098,86.023,86.023,86.023,86.023,86.023,86.013,85.964,85.964,85.964,85.95,85.95,85.95,85.884,85.652,85.377,85.311,85.299,85.299,85.268,85.268,85.33,85.357,85.291,85.247,85.2,85.124,84.899,84.899,84.899,84.899,84.899,84.899,84.899,84.896,84.95,84.862,84.859,84.816,84.811,84.811,84.811,84.768,84.709,84.709,84.562,84.562,84.562,84.562,84.562,84.562,84.305,84.276,84.233,84.233,84.233,84.219,84.219,84.147,84.13,84.081,84.081,83.992,83.992,83.992,83.954,83.954,83.954,83.954,83.883,83.883,83.883,83.805,83.645,83.63,83.625,83.625,83.529,83.488,83.488,83.279,83.28,83.28,83.28,83.28,83.273,83.273,83.258,83.258,83.215,83.176,83.141,83.141,83.139,83.139,83.139,83.139,83.139,83.139,83.104,83.014,83.014,83.008,83.001,82.98,82.98,82.98,82.957,83.002,83.002,83.002,83.002,83.002,83.043,83.043,83.043,83.043,83.049,83.069,83.072,83.093,83.093,83.109,83.132,83.356,83.717,84.811,85.45,86.263,86.998,87.645,87.758,88.058,88.162,88.202,88.315,88.541,88.545,88.767,88.816,88.816,88.908,88.953,89.125,89.176,89.362,89.414,89.467,89.572,89.86,89.922,90.099,90.406,90.499,90.668,91.17,91.373,92.12,92.703,92.905,93.309,93.858,94.071,94.464,94.822,95.023,95.382,96.062,96.171,96.779,96.965,97.078,97.936,98.409,98.434,98.778,98.945,99.144,99.14,99.14,99.145,99.481,99.794,99.854,100,100.005,100.009,100.009,100.009,100.006,100.03,100.08,100.08,100.08,100.08,100.048,100.095,100.113,100.128,100.126,100.123,100.134
금정구,80.962,81.067,81.089,81.222,81.295,81.437,81.513,81.656,81.656,81.741,81.779,81.938,81.945,81.945,81.945,81.956,81.956,81.989,81.989,82.001,82.015,82.015,82.015,82.018,82.018,82.044,82.044,82.044,82.088,82.09,82.09,82.09,82.09,82.094,82.094,82.094,82.094,82.094,82.094,82.094,82.094,82.094,82.094,82.094,82.094,82.094,82.052,82.047,82.037,82.031,82.017,82.003,81.946,81.91,81.899,81.903,81.824,81.78,81.764,81.775,81.638,81.603,81.577,81.577,81.568,81.547,81.553,81.544,81.528,81.517,81.44,81.475,81.413,81.377,81.343,81.346,81.265,81.267,81.267,81.188,81.16,81.127,81.099,81.068,81.011,81.011,80.99,80.963,80.963,80.963,80.963,80.963,80.905,80.905,80.905,80.905,80.861,80.861,80.845,80.818,80.818,80.769,80.769,80.769,80.769,80.739,80.697,80.697,80.697,80.681,80.598,80.535,80.534,80.534,80.379,80.352,80.308,80.308,80.308,80.308,80.308,80.308,80.308,80.302,80.302,80.302,80.302,80.302,80.302,80.302,80.316,80.316,80.316,80.316,80.316,80.373,80.373,80.373,80.402,80.402,80.404,80.404,80.404,80.41,80.318,80.318,80.295,80.295,80.278,80.278,80.278,80.278,80.289,80.289,80.315,80.388,80.388,80.388,80.405,80.413,80.413,80.434,80.448,80.448,80.575,80.575,80.589,81.113,81.521,81.559,81.638,81.928,82.591,82.849,83.609,85.387,86.329,87.236,88.044,88.279,89.028,89.361,89.726,89.898,90.369,90.949,90.979,91.184,91.438,91.641,92.154,92.341,92.44,92.838,92.838,92.847,92.847,93.039,93.324,93.623,93.979,94.495,94.594,95.161,95.356,95.435,95.671,96.395,96.81,97.052,97.762,97.883,97.883,98.046,98.505,98.616,98.628,98.794,98.933,99.146,99.39,99.496,99.603,99.749,99.798,99.798,99.956,99.956,99.956,100,100,100,100,100,99.96,99.961,99.961,99.969,99.969,100.042,100.122,100.3,100.464,100.639,100.835,101.009,101.163,101.214,101.255,101.288
강서구,83.683,83.777,83.777,83.777,83.777,83.777,83.777,83.914,83.914,83.914,83.914,83.914,83.914,83.914,83.914,83.914,83.914,83.914,83.914,83.914,83.914,83.928,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.95,83.918,83.918,83.918,83.918,83.918,83.918,83.918,83.918,83.918,83.918,83.918,83.918,83.918,83.918,83.918,83.918,83.918,83.918,83.856,83.856,83.69,83.689,83.676,83.577,83.577,83.577,83.577,83.371,83.144,82.899,82.728,82.727,82.727,82.691,82.691,82.691,82.691,82.691,82.396,82.396,82.396,82.396,82.295,82.195,82.195,82.131,82.131,82.131,82.131,82.032,81.694,81.694,81.694,81.694,81.499,81.499,81.499,81.499,81.499,81.21,80.839,80.656,80.657,80.531,80.531,80.282,80.282,80,80.001,79.98,79.98,79.98,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.851,79.851,79.851,79.851,79.851,79.851,79.851,79.962,79.962,79.962,79.962,79.962,80.078,80.321,80.629,81.022,81.022,81.134,81.134,81.134,81.195,81.474,81.592,81.591,81.78,81.78,81.839,83.075,84.751,87.507,89.93,91.756,91.946,92.256,92.599,93.22,93.568,93.697,94.003,94.329,94.33,94.433,94.746,94.97,95.472,95.676,95.676,95.78,95.779,95.924,95.924,95.924,95.924,96.306,96.306,96.397,96.397,96.879,96.879,96.879,96.953,97.661,97.863,98.096,98.096,98.302,98.301,98.588,98.684,99.133,99.351,99.739,99.739,99.739,99.739,99.739,100.051,100.051,100.051,100.051,100.051,100.051,100,100,100,100,100,100,99.958,99.934,99.934,99.934,99.934,99.934,99.934,99.934,99.934,99.896,99.896,99.896,99.896,99.896,99.896
